architecture,seed,episode_id,phase,cell,count,mass,baseline_gap,candidate_gap,gap_delta
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,post,CC,840,0.5118829981718465,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,post,CW,130,0.07921998781230957,0.0,0.016510970341149515,0.016510970341149515
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,post,WC,237,0.14442413162705667,0.020922296007982774,0.0,-0.020922296007982774
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,post,WW,431,0.2626447288238879,0.03802120750957259,0.0397263694870116,0.0017051619774390153
innovation_gru,275000002,valid:lambda3:273000006:analytic,initial,CC,3,0.21428571428571427,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:analytic,post,CC,4,0.2857142857142857,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:analytic,post,CW,1,0.07142857142857142,0.0,0.03396238599504743,0.03396238599504743
innovation_gru,275000002,valid:lambda3:273000006:analytic,post,WC,1,0.07142857142857142,0.02863720485142299,0.0,-0.02863720485142299
innovation_gru,275000002,valid:lambda3:273000006:analytic,post,WW,5,0.35714285714285715,0.2509238379342215,0.15960584368024552,-0.09131799425397599
innovation_gru,275000002,valid:lambda3:273000006:neural,initial,CC,3,0.16666666666666666,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:neural,post,CC,5,0.2777777777777778,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:neural,post,CW,3,0.16666666666666666,0.0,0.0698529879252116,0.0698529879252116
innovation_gru,275000002,valid:lambda3:273000006:neural,post,WC,3,0.16666666666666666,0.08374431398179796,0.0,-0.08374431398179796
innovation_gru,275000002,valid:lambda3:273000006:neural,post,WW,4,0.2222222222222222,0.14981010225084093,0.14981010225084093,0.0
innovation_gru,275000002,valid:lambda4:274000001:analytic,initial,CC,1,0.04,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:analytic,initial,CW,1,0.04,0.0,0.003804473876953125,0.003804473876953125
innovation_gru,275000002,valid:lambda4:274000001:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:analytic,initial,WW,1,0.04,0.001957244873046875,0.001957244873046875,0.0
innovation_gru,275000002,valid:lambda4:274000001:analytic,post,CC,9,0.36,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:analytic,post,WC,5,0.2,0.08130691528320312,0.0,-0.08130691528320312
innovation_gru,275000002,valid:lambda4:274000001:analytic,post,WW,8,0.32,0.22595952987670898,0.22989439010620116,0.0039348602294921875
innovation_gru,275000002,valid:lambda4:274000001:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:neural,initial,WW,3,0.16666666666666666,0.008840348985460069,0.008840348985460069,0.0
innovation_gru,275000002,valid:lambda4:274000001:neural,post,CC,3,0.16666666666666666,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:neural,post,CW,1,0.05555555555555555,0.0,0.008789486355251737,0.008789486355251737
innovation_gru,275000002,valid:lambda4:274000001:neural,post,WC,1,0.05555555555555555,0.04093297322591146,0.0,-0.04093297322591146
innovation_gru,275000002,valid:lambda4:274000001:neural,post,WW,10,0.5555555555555556,0.18977334764268664,0.10014931360880534,-0.08962403403388129
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,initial,WW,3,0.0018281535648994515,9.696909307634446e-05,9.696909307634446e-05,0.0
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,post,CC,591,0.360146252285192,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,post,CW,102,0.062157221206581355,0.0,0.005560955864710462,0.005560955864710462
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,post,WC,190,0.1157830591102986,0.007718787550708275,0.0,-0.007718787550708275
innovation_gru,275000002,valid:lambda4:274000001:period4_hold,post,WW,755,0.46008531383302864,0.013164085996071061,0.012388314654520559,-0.0007757713415505029
innovation_gru,275000002,valid:lambda4:274000002:neural,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,post,CC,579,0.35283363802559414,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,post,CW,43,0.026203534430225474,0.0,0.0015639256297779259,0.0015639256297779259
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,post,WC,52,0.031687995124923825,0.0016985645677751336,0.0,-0.0016985645677751336
innovation_gru,275000002,valid:lambda4:274000002:period4_hold,post,WW,964,0.5874466788543571,0.017775594134798577,0.017775594134798577,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000002:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,initial,WC,1,0.0006093845216331506,1.4310926289764721e-05,0.0,-1.4310926289764721e-05
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,initial,WW,2,0.001218769043266301,1.7434631012911334e-09,1.7434631012911334e-09,0.0
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,post,CC,560,0.34125533211456427,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,post,CW,167,0.10176721511273613,0.0,0.019103614678112637,0.019103614678112637
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,post,WC,444,0.27056672760511885,0.04489000006320635,0.0,-0.04489000006320635
innovation_gru,275000002,valid:lambda4:274000003:period4_hold,post,WW,467,0.2845825716026813,0.051810441766840014,0.057551115696783256,0.005740673929943242
innovation_gru,275000002,valid:lambda4:274000003:analytic,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:analytic,initial,WW,1,1.0,9.5367431640625e-07,9.5367431640625e-07,0.0
innovation_gru,275000002,valid:lambda4:274000003:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,initial,CC,2,0.6666666666666666,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,initial,WW,1,0.3333333333333333,6.357828776041666e-07,6.357828776041666e-07,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000003:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:analytic,initial,CC,1,0.05,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:analytic,initial,CW,1,0.05,0.0,0.016060256958007814,0.016060256958007814
innovation_gru,275000002,valid:lambda4:274000004:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:analytic,initial,WW,1,0.05,0.002446556091308594,0.002446556091308594,0.0
innovation_gru,275000002,valid:lambda4:274000004:analytic,post,CC,7,0.35,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:analytic,post,WC,3,0.15,0.061646461486816406,0.0,-0.061646461486816406
innovation_gru,275000002,valid:lambda4:274000004:analytic,post,WW,7,0.35,0.13243317604064941,0.13243317604064941,0.0
innovation_gru,275000002,valid:lambda4:274000004:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:neural,initial,WC,1,0.06666666666666667,0.017250442504882814,0.0,-0.017250442504882814
innovation_gru,275000002,valid:lambda4:274000004:neural,initial,WW,2,0.13333333333333333,0.015125274658203125,0.015125274658203125,0.0
innovation_gru,275000002,valid:lambda4:274000004:neural,post,CC,4,0.26666666666666666,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:neural,post,CW,1,0.06666666666666667,0.0,0.014639663696289062,0.014639663696289062
innovation_gru,275000002,valid:lambda4:274000004:neural,post,WC,3,0.2,0.20770438512166342,0.0,-0.20770438512166342
innovation_gru,275000002,valid:lambda4:274000004:neural,post,WW,4,0.26666666666666666,0.059794139862060544,0.06942586898803711,0.009631729125976568
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,initial,WC,1,0.02127659574468085,0.00550546037389877,0.0,-0.00550546037389877
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,initial,WW,2,0.0425531914893617,0.004827215316447806,0.004827215316447806,0.0
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,post,CC,17,0.3617021276595745,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,post,CW,7,0.14893617021276595,0.0,0.04414067369826297,0.04414067369826297
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,post,WC,7,0.14893617021276595,0.0717347834972625,0.0,-0.0717347834972625
innovation_gru,275000002,valid:lambda4:274000004:period4_hold,post,WW,13,0.2765957446808511,0.11412877224861308,0.11412877224861308,0.0
innovation_gru,275000002,valid:lambda4:274000005:neural,initial,CC,1,0.012195121951219513,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:neural,initial,CW,1,0.012195121951219513,0.0,0.0018638750401938835,0.0018638750401938835
innovation_gru,275000002,valid:lambda4:274000005:neural,initial,WC,1,0.012195121951219513,0.0001774299435499238,0.0,-0.0001774299435499238
innovation_gru,275000002,valid:lambda4:274000005:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:neural,post,CC,65,0.7926829268292683,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:neural,post,CW,3,0.036585365853658534,0.0,0.008163917355421112,0.008163917355421112
innovation_gru,275000002,valid:lambda4:274000005:neural,post,WC,7,0.08536585365853659,0.04232174012719131,0.0,-0.04232174012719131
innovation_gru,275000002,valid:lambda4:274000005:neural,post,WW,4,0.04878048780487805,0.0072748951795624526,0.0072748951795624526,0.0
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,post,CC,206,0.125533211456429,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,post,CW,67,0.04082876294942109,0.0,0.008977466934269191,0.008977466934269191
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,post,WC,160,0.09750152346130408,0.01818625437348881,0.0,-0.01818625437348881
innovation_gru,275000002,valid:lambda4:274000005:period4_hold,post,WW,1205,0.7343083485679464,0.11359782926488547,0.11235182340518503,-0.0012460058597004442
innovation_gru,275000002,valid:lambda4:274000005:analytic,initial,CC,2,0.02127659574468085,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:analytic,initial,CW,1,0.010638297872340425,0.0,0.0016259335457010473,0.0016259335457010473
innovation_gru,275000002,valid:lambda4:274000005:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:analytic,post,CC,62,0.6595744680851063,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000005:analytic,post,CW,4,0.0425531914893617,0.0,0.013082991255090591,0.013082991255090591
innovation_gru,275000002,valid:lambda4:274000005:analytic,post,WC,11,0.11702127659574468,0.06886708482782891,0.0,-0.06886708482782891
innovation_gru,275000002,valid:lambda4:274000005:analytic,post,WW,14,0.14893617021276595,0.05496195529369598,0.05566747137840758,0.0007055160847116021
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:period4_hold,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:analytic,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:analytic,initial,WC,1,0.2,0.1706979751586914,0.0,-0.1706979751586914
innovation_gru,275000002,valid:lambda4:274000006:analytic,initial,WW,2,0.4,0.12917213439941405,0.12917213439941405,0.0
innovation_gru,275000002,valid:lambda4:274000006:analytic,post,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda4:274000006:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,initial,CC,1,0.1111111111111111,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,initial,WW,2,0.2222222222222222,0.16250398423936632,0.16250398423936632,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,post,CC,5,0.5555555555555556,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:analytic,post,WW,1,0.1111111111111111,0.08306969536675347,0.08306969536675347,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,initial,CC,1,0.1111111111111111,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,initial,WW,2,0.2222222222222222,0.16250398423936632,0.16250398423936632,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,post,CC,5,0.5555555555555556,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:neural,post,WW,1,0.1111111111111111,0.08306969536675347,0.08306969536675347,0.0
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,initial,CC,1,0.0006093845216331506,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,initial,CW,1,0.0006093845216331506,0.0,0.00017324618491219865,0.00017324618491219865
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,initial,WC,1,0.0006093845216331506,5.811543670970445e-10,0.0,-5.811543670970445e-10
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,post,CC,881,0.5368677635588056,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,post,CW,63,0.038391224862888484,0.0,0.0011463307666023065,0.0011463307666023065
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,post,WC,132,0.08043875685557587,0.0018456124591071893,0.0,-0.0018456124591071893
innovation_gru,275000003,valid:lambda3:273000001:period4_hold,post,WW,562,0.3424741011578306,0.016787423802758775,0.016787423802758775,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,initial,CC,3,0.6,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,post,CC,1,0.2,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:neural,post,WW,1,0.2,0.09844961166381835,0.09844961166381835,0.0
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,initial,CC,3,0.25,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,post,CC,4,0.3333333333333333,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,post,CW,1,0.08333333333333333,0.0,0.06190959612528483,0.06190959612528483
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:period4_hold,post,WW,4,0.3333333333333333,0.07019261519114177,0.07019261519114177,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,initial,CC,3,0.6,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,post,CC,1,0.2,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000002:analytic,post,WW,1,0.2,0.09844961166381835,0.09844961166381835,0.0
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,initial,WC,1,0.0006093845216331506,0.00024753107957764417,0.0,-0.00024753107957764417
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,post,CC,682,0.41560024375380866,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,post,CW,3,0.0018281535648994515,0.0,0.000247260842796944,0.000247260842796944
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,post,WC,317,0.1931748933577087,0.009312269965153799,0.0,-0.009312269965153799
innovation_gru,275000003,valid:lambda3:273000003:period4_hold,post,WW,636,0.3875685557586837,0.00862356513684149,0.008668018796689476,4.445365984798687e-05
innovation_gru,275000003,valid:lambda3:273000003:analytic,initial,CC,3,1.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,initial,CC,3,1.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000003:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:analytic,initial,CC,2,0.0196078431372549,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:analytic,initial,CW,1,0.00980392156862745,0.0,0.0015570883657418046,0.0015570883657418046
innovation_gru,275000003,valid:lambda3:273000004:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:analytic,post,CC,71,0.696078431372549,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:analytic,post,CW,9,0.08823529411764706,0.0,0.038826362759459256,0.038826362759459256
innovation_gru,275000003,valid:lambda3:273000004:analytic,post,WC,5,0.049019607843137254,0.013550664864334405,0.0,-0.013550664864334405
innovation_gru,275000003,valid:lambda3:273000004:analytic,post,WW,14,0.13725490196078433,0.028657053031173406,0.02666766970765357,-0.0019893833235198367
innovation_gru,275000003,valid:lambda3:273000004:neural,initial,CC,2,0.01904761904761905,0.0,0.0,0.0
innovation_gru,275000003,valid:lambda3:273000004:neural,initial,CW,1,0.009523809523809525,0.0,0.0015126001267206101,0.0015126001267206101
